geo_value,signal,time_value,direction,issue,lag,value,stderr,sample_size,data_source,county
6001,smoothed_adj_cli,24/3/2020,1,9/6/2020,77,2.026606,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,25/3/2020,0,9/6/2020,76,2.249308,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,26/3/2020,0,9/6/2020,75,2.228262,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,27/3/2020,0,9/6/2020,74,2.285803,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,28/3/2020,0,9/6/2020,73,2.102363,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,29/3/2020,0,9/6/2020,72,1.909414,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,30/3/2020,0,9/6/2020,71,1.72396,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,31/3/2020,0,9/6/2020,70,1.762322,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,1/4/2020,0,9/6/2020,69,1.641537,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,2/4/2020,0,9/6/2020,68,1.552455,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,3/4/2020,0,9/6/2020,67,1.877672,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,4/4/2020,0,9/6/2020,66,1.702045,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,5/4/2020,0,9/6/2020,65,1.604297,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,6/4/2020,0,9/6/2020,64,1.538354,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,7/4/2020,0,10/6/2020,64,1.823551,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,8/4/2020,0,11/6/2020,64,1.693814,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,9/4/2020,0,12/6/2020,64,1.628108,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,10/4/2020,0,13/6/2020,64,1.519875,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,11/4/2020,0,14/6/2020,64,1.440666,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,12/4/2020,0,15/6/2020,64,1.347585,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,13/4/2020,0,16/6/2020,64,1.267076,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,14/4/2020,0,17/6/2020,64,1.268311,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,15/4/2020,0,18/6/2020,64,1.242973,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,16/4/2020,0,19/6/2020,64,1.254152,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,17/4/2020,0,20/6/2020,64,1.818974,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,18/4/2020,0,21/6/2020,64,2.211281,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,19/4/2020,1,22/6/2020,64,2.489127,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,20/4/2020,1,22/6/2020,63,2.767596,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,21/4/2020,1,24/6/2020,64,3.155609,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,22/4/2020,1,25/6/2020,64,3.147732,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,23/4/2020,1,26/6/2020,64,3.170783,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,24/4/2020,1,27/6/2020,64,3.193865,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,25/4/2020,0,28/6/2020,64,3.188666,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,26/4/2020,0,29/6/2020,64,3.374531,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,27/4/2020,0,30/6/2020,64,3.507082,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,28/4/2020,0,1/7/2020,64,3.423729,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,29/4/2020,0,2/7/2020,64,3.399133,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,30/4/2020,0,3/7/2020,64,3.160221,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,1/5/2020,0,4/7/2020,64,3.10632,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,2/5/2020,0,5/7/2020,64,3.145925,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,3/5/2020,0,6/7/2020,64,3.214344,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,4/5/2020,0,7/7/2020,64,3.243012,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,5/5/2020,0,8/7/2020,64,3.600409,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,6/5/2020,0,9/7/2020,64,3.858834,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,7/5/2020,0,10/7/2020,64,3.761321,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,8/5/2020,0,11/7/2020,64,3.623899,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,9/5/2020,0,12/7/2020,64,3.402064,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,10/5/2020,0,13/7/2020,64,3.216971,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,11/5/2020,0,14/7/2020,64,2.994914,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,12/5/2020,-1,15/7/2020,64,2.870738,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,13/5/2020,-1,16/7/2020,64,2.416245,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,14/5/2020,-1,16/7/2020,63,2.227302,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,15/5/2020,NA,17/7/2020,63,2.303665,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,16/5/2020,NA,18/7/2020,63,2.155849,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,17/5/2020,NA,19/7/2020,63,2.259443,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,18/5/2020,NA,20/7/2020,63,2.624136,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,19/5/2020,NA,21/7/2020,63,2.664407,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,20/5/2020,NA,22/7/2020,63,2.507866,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,21/5/2020,NA,22/7/2020,62,2.368978,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,22/5/2020,NA,24/7/2020,63,2.248666,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,23/5/2020,NA,25/7/2020,63,2.098767,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,24/5/2020,NA,26/7/2020,63,2.551854,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,25/5/2020,NA,27/7/2020,63,2.753499,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,26/5/2020,NA,28/7/2020,63,2.921326,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,27/5/2020,NA,28/7/2020,62,2.763398,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,28/5/2020,NA,28/7/2020,61,2.546447,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,29/5/2020,NA,28/7/2020,60,2.323706,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,30/5/2020,NA,28/7/2020,59,2.155986,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,31/5/2020,NA,28/7/2020,58,2.017883,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,1/6/2020,NA,3/8/2020,63,1.840819,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,2/6/2020,NA,4/8/2020,63,1.643212,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,3/6/2020,NA,5/8/2020,63,1.584751,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,4/6/2020,NA,6/8/2020,63,1.635222,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,5/6/2020,NA,7/8/2020,63,1.541678,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,6/6/2020,NA,8/8/2020,63,1.709562,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,7/6/2020,NA,9/8/2020,63,1.931564,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,8/6/2020,NA,10/8/2020,63,2.384965,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,9/6/2020,NA,11/8/2020,63,2.540969,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,10/6/2020,NA,12/8/2020,63,2.383065,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,11/6/2020,NA,13/8/2020,63,2.287956,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,12/6/2020,NA,13/8/2020,62,2.288105,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,13/6/2020,NA,13/8/2020,61,2.330506,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,14/6/2020,NA,16/8/2020,63,2.460149,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,15/6/2020,NA,17/8/2020,63,3.259097,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,16/6/2020,NA,17/8/2020,62,3.63139,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,17/6/2020,NA,19/8/2020,63,3.8632,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,18/6/2020,NA,19/8/2020,62,4.062553,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,19/6/2020,NA,19/8/2020,61,3.867648,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,20/6/2020,NA,19/8/2020,60,3.89144,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,21/6/2020,NA,23/8/2020,63,3.887456,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,22/6/2020,NA,24/8/2020,63,3.87647,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,23/6/2020,NA,24/8/2020,62,3.843288,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,24/6/2020,NA,26/8/2020,63,4.171736,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,25/6/2020,NA,27/8/2020,63,3.953289,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,26/6/2020,NA,28/8/2020,63,4.076066,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,27/6/2020,NA,29/8/2020,63,4.173431,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,28/6/2020,NA,30/8/2020,63,4.314678,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,29/6/2020,NA,31/8/2020,63,5.000789,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,30/6/2020,NA,1/9/2020,63,5.174076,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,1/7/2020,NA,2/9/2020,63,5.144195,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,2/7/2020,NA,3/9/2020,63,5.629878,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,3/7/2020,NA,4/9/2020,63,5.605985,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,4/7/2020,NA,5/9/2020,63,7.206993,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,5/7/2020,NA,6/9/2020,63,8.299546,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,6/7/2020,NA,7/9/2020,63,8.941628,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,7/7/2020,NA,8/9/2020,63,8.61982,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,8/7/2020,NA,9/9/2020,63,7.931431,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,9/7/2020,NA,10/9/2020,63,7.423795,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,10/7/2020,NA,11/9/2020,63,6.950515,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,11/7/2020,NA,12/9/2020,63,6.702325,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,12/7/2020,NA,13/9/2020,63,6.592816,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,13/7/2020,NA,14/9/2020,63,6.264249,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,14/7/2020,NA,15/9/2020,63,6.383929,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,15/7/2020,NA,16/9/2020,63,6.380531,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,16/7/2020,NA,17/9/2020,63,6.12445,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,17/7/2020,NA,18/9/2020,63,5.821775,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,18/7/2020,NA,19/9/2020,63,5.700988,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,19/7/2020,NA,20/9/2020,63,5.949964,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,20/7/2020,NA,21/9/2020,63,6.229026,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,21/7/2020,NA,21/9/2020,62,6.354878,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,22/7/2020,NA,21/9/2020,61,6.463337,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,23/7/2020,NA,21/9/2020,60,6.556365,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,24/7/2020,NA,25/9/2020,63,6.74365,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,25/7/2020,NA,26/9/2020,63,6.554855,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,26/7/2020,NA,27/9/2020,63,6.360732,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,27/7/2020,NA,28/9/2020,63,6.361954,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,28/7/2020,NA,29/9/2020,63,6.57472,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,29/7/2020,NA,30/9/2020,63,6.691171,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,30/7/2020,NA,30/9/2020,62,6.510799,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,31/7/2020,NA,2/10/2020,63,6.721462,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,1/8/2020,NA,3/10/2020,63,6.55599,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,2/8/2020,NA,4/10/2020,63,6.406159,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,3/8/2020,NA,5/10/2020,63,6.429778,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,4/8/2020,NA,6/10/2020,63,6.039197,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,5/8/2020,NA,7/10/2020,63,6.174118,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,6/8/2020,NA,8/10/2020,63,5.806069,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,7/8/2020,NA,9/10/2020,63,5.697517,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,8/8/2020,NA,10/10/2020,63,5.77172,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,9/8/2020,NA,11/10/2020,63,5.796362,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,10/8/2020,NA,12/10/2020,63,5.940218,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,11/8/2020,NA,13/10/2020,63,5.596454,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,12/8/2020,NA,14/10/2020,63,5.352791,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,13/8/2020,NA,15/10/2020,63,5.109096,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,14/8/2020,NA,16/10/2020,63,4.988857,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,15/8/2020,NA,17/10/2020,63,4.71387,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,16/8/2020,NA,18/10/2020,63,4.449215,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,17/8/2020,NA,19/10/2020,63,4.166766,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,18/8/2020,NA,20/10/2020,63,4.186009,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,19/8/2020,NA,21/10/2020,63,4.324931,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,20/8/2020,NA,22/10/2020,63,4.442745,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,21/8/2020,NA,23/10/2020,63,4.398286,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,22/8/2020,NA,24/10/2020,63,4.222688,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,23/8/2020,NA,26/10/2020,64,4.124328,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,24/8/2020,NA,26/10/2020,63,4.431079,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,25/8/2020,NA,27/10/2020,63,4.661684,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,26/8/2020,NA,28/10/2020,63,4.761575,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,27/8/2020,NA,29/10/2020,63,4.814276,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,28/8/2020,NA,30/10/2020,63,4.625156,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,29/8/2020,NA,31/10/2020,63,4.500858,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,30/8/2020,NA,1/11/2020,63,4.181771,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,31/8/2020,NA,2/11/2020,63,3.996928,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,1/9/2020,NA,3/11/2020,63,3.906776,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,2/9/2020,NA,4/11/2020,63,3.947714,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,3/9/2020,NA,5/11/2020,63,4.034309,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,4/9/2020,NA,6/11/2020,63,4.296526,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,5/9/2020,NA,7/11/2020,63,4.206514,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,6/9/2020,NA,8/11/2020,63,4.780864,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,7/9/2020,NA,9/11/2020,63,5.1245,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,8/9/2020,NA,11/11/2020,64,6.44809,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,9/9/2020,NA,12/11/2020,64,6.320181,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,10/9/2020,NA,13/11/2020,64,6.154864,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,11/9/2020,NA,14/11/2020,64,5.822005,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,12/9/2020,NA,14/11/2020,63,5.479058,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,13/9/2020,NA,15/11/2020,63,5.32173,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,14/9/2020,NA,16/11/2020,63,5.177175,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,15/9/2020,NA,17/11/2020,63,4.776598,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,16/9/2020,NA,18/11/2020,63,4.681713,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,17/9/2020,NA,19/11/2020,63,4.709558,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,18/9/2020,NA,20/11/2020,63,4.50254,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,19/9/2020,NA,21/11/2020,63,4.449023,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,20/9/2020,NA,22/11/2020,63,3.934077,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,21/9/2020,NA,23/11/2020,63,3.551761,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,22/9/2020,NA,24/11/2020,63,3.361488,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,23/9/2020,NA,25/11/2020,63,3.347007,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,24/9/2020,NA,26/11/2020,63,3.41035,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,25/9/2020,NA,27/11/2020,63,3.399397,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,26/9/2020,NA,28/11/2020,63,3.195844,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,27/9/2020,NA,29/11/2020,63,2.864814,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,28/9/2020,NA,30/11/2020,63,2.684433,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,29/9/2020,NA,1/12/2020,63,2.907083,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,30/9/2020,NA,2/12/2020,63,3.322601,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,1/10/2020,NA,3/12/2020,63,3.879027,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,2/10/2020,NA,4/12/2020,63,4.267784,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,3/10/2020,NA,5/12/2020,63,4.394115,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,4/10/2020,NA,16/12/2020,73,4.546256,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,5/10/2020,NA,17/12/2020,73,4.591832,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,6/10/2020,NA,18/12/2020,73,4.746997,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,7/10/2020,NA,19/12/2020,73,5.209071,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,8/10/2020,NA,20/12/2020,73,5.617421,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,9/10/2020,NA,21/12/2020,73,5.73259,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,10/10/2020,NA,22/12/2020,73,5.697731,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,11/10/2020,NA,23/12/2020,73,5.05796,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,12/10/2020,NA,24/12/2020,73,4.571735,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,13/10/2020,NA,25/12/2020,73,4.548509,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,14/10/2020,NA,26/12/2020,73,4.787189,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,15/10/2020,NA,27/12/2020,73,4.747688,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,16/10/2020,NA,28/12/2020,73,4.936703,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,17/10/2020,NA,29/12/2020,73,4.920047,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,18/10/2020,NA,29/12/2020,72,4.454931,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,19/10/2020,NA,29/12/2020,71,4.287386,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,20/10/2020,NA,1/1/2021,73,4.391263,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,21/10/2020,NA,2/1/2021,73,4.657938,NA,NA,doctor-visits,Alameda County
6001,smoothed_adj_cli,22/10/2020,NA,2/1/2021,72,5.051022,NA,NA,doctor-visits,Alameda County
